"AT";"SIL";"ARG";"ADmedia";"LI_IC";"LS_IC"
100;0;0;0,0383368210001366;-0,0774186450911366;0,15409228709141
99;1;0;0,0757593183696999;-0,0321282602151418;0,183646896954542
98;2;0;0,113019807587607;0,0122781361333842;0,213761479041831
97;3;0;0,150118288653859;0,0557216907435694;0,244514886564149
96;4;0;0,187054761568455;0,0981190729196472;0,275990450217263
95;5;0;0,223829226331395;0,139389128355186;0,308269324307604
94;6;0;0,260441682942679;0,179462868904078;0,341420496981281
93;7;0;0,296892131402308;0,218295673532014;0,375488589272602
92;8;0;0,333180571710281;0,255878771602087;0,410482371818474
91;9;0;0,369307003866597;0,292245996751915;0,44636801098128
90;10;0;0,405271427871259;0,327472767752442;0,483070087990075
89;11;0;0,441073843724264;0,361667264776987;0,52048042267154
88;12;0;0,476714251425613;0,394956936138658;0,558471566712569
87;13;0;0,512192650975307;0,427474680103086;0,596910621847528
86;14;0;0,547509042373345;0,45934796280056;0,63567012194613
85;15;0;0,582663425619727;0,490692084892466;0,674634766346988
84;16;0;0,617655800714454;0,521607189511679;0,713704411917228
83;17;0;0,652486167657524;0,552177899842768;0,752794435472281
82;18;0;0,687154526448939;0,582474462428237;0,791834590469641
81;19;0;0,721660877088698;0,6125545591583;0,830767195019096
80;20;0;0,756005219576801;0,642465271130923;0,869545168022679
79;21;0;0,790187553913248;0,672244923240736;0,908130184585761
78;22;0;0,82420788009804;0,701924694756664;0,946491065439416
77;23;0;0,858066198131176;0,731529968302327;0,984602427960024
76;24;0;0,891762508012656;0,761081432219125;1,02244358380619
75;25;0;0,92529680974248;0,790595968336627;1,05999765114833
74;26;0;0,958669103320648;0,820087360986187;1,09725084565511
73;27;0;0,991879388747161;0,849566860788057;1,13419191670627
72;28;0;1,02492766602202;0,879043632121875;1,17081169992216
71;29;0;1,05781393514522;0,908525108129721;1,20710276216072
70;30;0;1,09053819611676;0,9380172724282;1,24305911980533
69;31;0;1,12310044893665;0,96752488271524;1,27867601515807
68;32;0;1,15550069360489;0,997051648188727;1,31394973902105
67;33;0;1,18773893012146;1,02660037008037;1,34887749016256
66;34;0;1,21981515848639;1,05617305254664;1,38345726442613
65;35;0;1,25172937869965;1,08577098954449;1,41768776785481
64;36;0;1,28348159076126;1,11539483205985;1,45156834946267
63;37;0;1,31507179467122;1,14504463907355;1,48509895026889
62;38;0;1,34649999042952;1,17471991488054;1,51828006597849
61;39;0;1,37776617803616;1,20441963477473;1,55111272129759
60;40;0;1,40887035749115;1,23414226063519;1,58359845434711
59;41;0;1,43981252879448;1,26388574757183;1,61573931001713
58;42;0;1,47059269194615;1,29364754248682;1,64753784140549
57;43;0;1,50121084694617;1,32342457516585;1,6789971187265
56;44;0;1,53166699379454;1,3532132423191;1,71012074526998
55;45;0;1,56196113249125;1,38300938483628;1,74091288014622
54;46;0;1,5920932630363;1,41280825839796;1,77137826767464
53;47;0;1,6220633854297;1,44260449749379;1,8015222733656
52;48;0;1,65187149967144;1,47239207283591;1,83135092650696
51;49;0;1,68151760576152;1,50216424212528;1,86087096939776
50;50;0;1,71100170369995;1,53191349413294;1,89008991326697
49;51;0;1,74032379348673;1,56163148610457;1,91901610086888
48;52;0;1,76948387512184;1,59130897459407;1,94765877564962
47;53;0;1,7984819486053;1,6209357399917;1,97602815721891
46;54;0;1,82731801393711;1,65050050525054;2,00413552262368
45;55;0;1,85599207111726;1,67999084964732;2,0319932925872
44;56;0;1,88450412014576;1,70939311886051;2,059615121431
43;57;0;1,91285416102259;1,73869233322877;2,08701598881642
42;58;0;1,94104219374778;1,76787209678301;2,11421229071254
41;59;0;1,9690682183213;1,79691451053714;2,14122192610547
40;60;0;1,99693223474318;1,82580009457224;2,16806437491412
39;61;0;2,02463424301339;1,85450772463475;2,19476076139203
38;62;0;2,05217424313195;1,88301459023497;2,22133389602893
37;63;0;2,07955223509886;1,91129618247896;2,24780828771875
36;64;0;2,1067682189141;1,93932632094152;2,27421011688669
35;65;0;2,1338221945777;1,96707722957251;2,30056715958289
34;66;0;2,16071416208963;1,9945196716482;2,32690865253107
33;67;0;2,18744412144991;2,02162315281713;2,3532650900827
32;68;0;2,21401207265854;2,04835619903359;2,37966794628349
31;69;0;2,24041801571551;2,07468671238479;2,40614931904622
30;70;0;2,26666195062082;2,10058240243283;2,43274149880881
29;71;0;2,29274387737448;2,12601128391827;2,45947647083069
28;72;0;2,31866379597648;2,15094222406947;2,48638536788349
27;73;0;2,34442170642683;2,17534551525941;2,51349789759425
26;74;0;2,37001760872552;2,19919344255684;2,54084177489419
25;75;0;2,39545150287255;2,22246081210556;2,56844219363955
24;76;0;2,42072338886793;2,24512540627519;2,59632137146067
23;77;0;2,44583326671165;2,26716833565478;2,62449819776852
22;78;0;2,47078113640372;2,28857426593673;2,65298800687071
21;79;0;2,49556699794413;2,30933150851014;2,68180248737812
20;80;0;2,52019085133289;2,32943197551254;2,71094972715323
19;81;0;2,54465269656999;2,34887101134214;2,74043438179784
18;82;0;2,56895253365543;2,36764712160523;2,77025794570563
17;83;0;2,59309036258922;2,3857616261315;2,80041909904694
16;84;0;2,61706618337135;2,40321826472624;2,83091410201646
15;85;0;2,64087999600183;2,42002278310028;2,86173720890337
14;86;0;2,66453180048065;2,43618252274272;2,89288107821857
13;87;0;2,68802159680781;2,45170603338853;2,9243371602271
12;88;0;2,71134938498332;2,46660272114529;2,95609604882135
11;89;0;2,73451516500718;2,48088254004052;2,98814778997383
10;90;0;2,75751893687937;2,49455573022467;3,02048214353408
9;91;0;2,78036070059991;2,5076326025482;3,05308879865163
8;92;0;2,8030404561688;2,52012336675398;3,08595754558362
7;93;0;2,82555820358603;2,53203799898426;3,1190784081878
6;94;0;2,84791394285161;2,54338614352344;3,15244174217977
5;95;0;2,87010767396552;2,55417704348978;3,18603830444127
4;96;0;2,89213939692779;2,56441949537433;3,21985929848124
3;97;0;2,91400911173839;2,57412182275098;3,25389640072581
2;98;0;2,93571681839734;2,58329186503391;3,28814177176077
1;99;0;2,95726251690464;2,59193697775409;3,32258805605519
0;100;0;2,97864620726028;2,60006404140992;3,35722837311064
99;0;1;0,0781485523689465;-0,0308635033551323;0,187160608093025
98;1;1;0,114136667453841;0,0125481781977777;0,215725156709905
97;2;1;0,149983200530444;0,055124627109728;0,244841773951159
96;3;1;0,185688151598754;0,0967907122350888;0,274585590962418
95;4;1;0,221251520658771;0,137467546577283;0,305035494740258
94;5;1;0,256673307710496;0,177079109611965;0,336267505809027
93;6;1;0,291953512753929;0,215562005553882;0,368345019953975
92;7;1;0,327092135789069;0,252877133227616;0,401307138350522
91;8;1;0,362089176815916;0,289020331378915;0,435158022252918
90;9;1;0,396944635834472;0,324028169953224;0,46986110171572
89;10;1;0,431658512844734;0,357976196041235;0,505340829648233
88;11;1;0,466230807846705;0,390969927152812;0,541491688540597
87;12;1;0,500661520840383;0,423131794782463;0,578191246898302
86;13;1;0,534950651825768;0,454588162002283;0,615313141649252
85;14;1;0,569098200802861;0,485459344975286;0,652737056630436
84;15;1;0,603104167771662;0,515853605962449;0,690354729580874
83;16;1;0,63696855273217;0,545864620903221;0,728072484561118
82;17;1;0,670691355684385;0,575571335582606;0,765811375786165
81;18;1;0,704272576628308;0,605039158446678;0,803505994809939
80;19;1;0,737712215563939;0,634321724466407;0,841102706661471
79;20;1;0,771010272491277;0,663462765727871;0,878557779254684
78;21;1;0,804166747410323;0,692497849881876;0,915835644938771
77;22;1;0,837181640321077;0,721455888805503;0,952907391836651
76;23;1;0,870054951223538;0,750360397402786;0,98974950504429
75;24;1;0,902786680117706;0,779230519689529;1,02634284054588
74;25;1;0,935376827003582;0,808081853698848;1,06267180030832
73;26;1;0,967825391881166;0,836927109443177;1,09872367431915
72;27;1;1,00013237475046;0,865776631556565;1,13448811794435
71;28;1;1,03229777561146;0,894638813695163;1,16995673752775
70;29;1;1,06432159446416;0,923520426939992;1,20512276198833
69;30;1;1,09620383130858;0,952426880038423;1,23998078257873
68;31;1;1,1279444861447;0,981362425581273;1,27452654670812
67;32;1;1,15954355897253;1,01033032316143;1,30875679478362
66;33;1;1,19100104979206;1,03933296812581;1,34266913145831
65;34;1;1,22231695860331;1,06837199261519;1,37626192459142
64;35;1;1,25349128540626;1,09744834408614;1,40953422672638
63;36;1;1,28452403020092;1,12656234533879;1,44248571506305
62;37;1;1,31541519298728;1,15571373916014;1,47511664681443
61;38;1;1,34616477376536;1,1849017199776;1,50742782755311
60;39;1;1,37677277253514;1,21412495435595;1,53942059071433
59;40;1;1,40723918929663;1,24338159172728;1,57109678686598
58;41;1;1,43756402404983;1,27266926639219;1,60245878170747
57;42;1;1,46774727679473;1,30198509154999;1,63350946203948
56;43;1;1,49778894753134;1,33132564589238;1,6642522491703
55;44;1;1,52768903625966;1,3606869531177;1,69469111940163
54;45;1;1,55744754297969;1,39006445458418;1,7248306313752
53;46;1;1,58706446769142;1,41945297521739;1,75467596016546
52;47;1;1,61653981039487;1,44884668271627;1,78423293807347
51;48;1;1,64587357109002;1,47823904006677;1,81350810211326
50;49;1;1,67506574977687;1,50762275137446;1,84250874817928
49;50;1;1,70411634645544;1,5369897010742;1,87124299183668
48;51;1;1,73302536112571;1,56633088667595;1,89971983557547
47;52;1;1,76179279378769;1,59563634537187;1,92794924220352
46;53;1;1,79041864444138;1,62489507507654;1,95594221380622
45;54;1;1,81890291308677;1,65409495081656;1,98371087535699
44;55;1;1,84724559972388;1,68322263784623;2,01126856160152
43;56;1;1,87544670435269;1,71226350346173;2,03862990524365
42;57;1;1,9035062269732;1,74120153023179;2,06581092371462
41;58;1;1,93142416758543;1,77001923426694;2,09282910090392
40;59;1;1,95920052618936;1,79869759320434;2,11970345917438
39;60;1;1,986835302785;1,82721598976263;2,14645461580738
38;61;1;2,01432849737235;1,85555217795534;2,17310481678936
37;62;1;2,04168010995141;1,88368228023452;2,1996779396683
36;63;1;2,06889014052217;1,91158082479982;2,22619945624451
35;64;1;2,09595858908464;1,93922083282619;2,25269634534309
34;65;1;2,12288545563882;1,96657396515111;2,27919694612652
33;66;1;2,1496707401847;1,99361073670908;2,30573074366033
32;67;1;2,1763144427223;2,02030080441272;2,33232808103187
31;68;1;2,2028165632516;2,04661333006456;2,35901979643864
30;69;1;2,22917710177261;2,07251741424218;2,38583678930303
29;70;1;2,25539605828532;2,09798259023022;2,41280952634043
28;71;1;2,28147343278975;2,12297935962902;2,43996750595048
27;72;1;2,30740922528588;2,14747974425278;2,46733870631898
26;73;1;2,33320343577372;2,17145782355942;2,49494904798801
25;74;1;2,35885606425326;2,19489022433541;2,52282190417111
24;75;1;2,38436711072452;2,21775653057141;2,55097769087762
23;76;1;2,40973657518748;2,24003958667444;2,57943356370051
22;77;1;2,43496445764215;2,26172567586189;2,60820323942241
21;78;1;2,46005075808852;2,28280456653594;2,6372969496411
20;79;1;2,48499547652661;2,30326943094832;2,6667215221049
19;80;1;2,5097986129564;2,32311665077811;2,69648057513469
18;81;1;2,5344601673779;2,34234553195349;2,7265748028023
17;82;1;2,5589801397911;2,36095795537136;2,75700232421084
16;83;1;2,58335853019602;2,37895799103592;2,78775906935611
15;84;1;2,60759533859264;2,39635150106972;2,81883917611556
14;85;1;2,63169056498097;2,41314575293367;2,85023537702827
13;86;1;2,655644209361;2,42934905901158;2,88193935971043
12;87;1;2,67945627173275;2,44497045335091;2,91394209011459
11;88;1;2,7031267520962;2,460019411454;2,94623409273841
10;89;1;2,72665565045136;2,47450561497101;2,97880568593172
9;90;1;2,75004296679823;2,48843876010625;3,01164717349021
8;91;1;2,7732887011368;2,50182840649104;3,04474899578257
7;92;1;2,79639285346708;2,51468386206736;3,07810184486681
6;93;1;2,81935542378907;2,52701409898981;3,11169674858834
5;94;1;2,84217641210277;2,53882769550393;3,14552512870162
4;95;1;2,86485581840818;2,55013279903316;3,17957883778319
3;96;1;2,88739364270529;2,56093710616974;3,21385017924084
2;97;1;2,90978988499411;2,57124785581774;3,24833191417047
1;98;1;2,93204454527463;2,58107183230939;3,28301725823988
0;99;1;2,95415762354687;2,59041537586339;3,31789987123035
98;0;2;0,117213804580447;0,0146788849909508;0,219748724169943
97;1;2;0,151787963524037;0,056246538540197;0,247329388507876
96;2;2;0,186240966602697;0,0970272061533396;0,275454727052055
95;3;2;0,220572813816429;0,136949457144422;0,304196170488436
94;4;2;0,254783505165231;0,175938821243902;0,33362818908656
93;5;2;0,288873040649104;0,213924365323923;0,363821715974286
92;6;2;0,322841420268049;0,25084819649138;0,394834644044718
91;7;2;0,356688644022064;0,286676573681429;0,426700714362699
90;8;2;0,39041471191115;0,321409701461528;0,459419722360771
89;9;2;0,424019623935307;0,355086579485104;0,492952668385509
88;10;2;0,457503380094534;0,387782573068394;0,527224187120675
87;11;2;0,490865980388833;0,419600298153152;0,562131662624514
86;12;2;0,524107424818202;0,450657054988107;0,597557794648298
85;13;2;0,557227713382643;0,481072692531972;0,633382734233314
84;14;2;0,590226846082154;0,510960508192003;0,669493183972305
83;15;2;0,623104822916737;0,540421925673806;0,705787720159667
82;16;2;0,65586164388639;0,569544382643002;0,742178905129777
81;17;2;0,688497308991114;0,598401376633163;0,778593241349064
80;18;2;0,721011818230909;0,627053690297831;0,814969946163987
79;19;2;0,753405171605775;0,655551099260054;0,851259243951496
78;20;2;0,785677369115712;0,683934147452081;0,887420590779342
77;21;2;0,817828410760719;0,712235780694692;0,923421040826746
76;22;2;0,849858296540798;0,740482756191145;0,95923383689045
75;23;2;0,881767026455947;0,76869681434103;0,994837238570864
74;24;2;0,913554600506168;0,796895631645852;1,03021356936648
73;25;2;0,945221018691459;0,825093585514797;1,06534845186812
72;26;2;0,976766281011821;0,853302363529677;1,10023019849397
71;27;2;1,00819038746725;0,881531446891423;1,13484932804309
70;28;2;1,03949333805776;0,909788493334561;1,16919818278096
69;29;2;1,07067513278333;0,938079640200492;1,20327062536617
68;30;2;1,10173577164398;0,966409744217291;1,23706179907067
67;31;2;1,1326752546397;0,994782571039929;1,27056793823946
66;32;2;1,16349358177048;1,02320094476429;1,30378621877668
65;33;2;1,19419075303634;1,05166686536684;1,33671464070584
64;34;2;1,22476676843727;1,08018160024246;1,36935193663208
63;35;2;1,25522162797327;1,10874575462136;1,40169750132519
62;36;2;1,28555533164434;1,13735932456022;1,43375133872846
61;37;2;1,31576787945048;1,16602173535469;1,46551402354628
60;38;2;1,3458592713917;1,19473186755672;1,49698667522668
59;39;2;1,37582950746798;1,22348807225885;1,52817094267711
58;40;2;1,40567858767934;1,25228817689596;1,55906899846271
57;41;2;1,43540651202576;1,28112948248939;1,58968354156213
56;42;2;1,46501328050726;1,31000875299998;1,62001780801454
55;43;2;1,49449889312383;1,33892219725315;1,6500755889945
54;44;2;1,52386334987546;1,36786544374077;1,67986125601016
53;45;2;1,55310665076217;1,39683350848651;1,70937979303783
52;46;2;1,58222879578395;1,42582075608143;1,73863683548647
51;47;2;1,6112297849408;1,45482085395373;1,76763871592788
50;48;2;1,64010961823273;1,48382671993666;1,79639251652879
49;49;2;1,66886829565972;1,51283046324523;1,82490612807421
48;50;2;1,69750581722178;1,54182331907616;1,8531883153674
47;51;2;1,72602218291892;1,57079557721827;1,88124878861957
46;52;2;1,75441739275112;1,59973650531615;1,9090982801861
45;53;2;1,7826914467184;1,62863426778708;1,93674862564972
44;54;2;1,81084434482075;1,65747584186651;1,96421284777498
43;55;2;1,83887608705817;1,68624693287001;1,99150524124632
42;56;2;1,86678667343066;1,7149318915221;2,01864145533921
41;57;2;1,89457610393822;1,74351363712045;2,04563857075598
40;58;2;1,92224437858085;1,77197359136497;2,07251516579672
39;59;2;1,94979149735855;1,80029162884987;2,09929136586722
38;60;2;1,97721746027132;1,82844605141808;2,12598886912456
37;61;2;2,00452226731916;1,85641359469084;2,15263093994749
36;62;2;2,03170591850208;1,88416947593073;2,17924236107343
35;63;2;2,05876841382007;1,911687492734;2,20584933490613
34;64;2;2,08570975327312;1,93894018159019;2,23247932495605
33;65;2;2,11252993686125;1,96589904378497;2,25916082993753
32;66;2;2,13922896458445;1,99253484318975;2,28592308597914
31;67;2;2,16580683644272;2,01881797603409;2,31279569685134
30;68;2;2,19226355243606;2,04471890687221;2,33980819799991
29;69;2;2,21859911256447;2,07020865802505;2,36698956710388
28;70;2;2,24481351682795;2,09525933255264;2,39436770110325
27;71;2;2,2709067652265;2,11984464435111;2,4219688861019
26;72;2;2,29687885776012;2,143940424494;2,44981729102625
25;73;2;2,32272979442882;2,16752507156005;2,47793451729759
24;74;2;2,34845957523258;2,19057991610649;2,50633923435868
23;75;2;2,37406820017142;2,21308947568432;2,53504692465852
22;76;2;2,39955566924533;2,23504158610542;2,56406975238524
21;77;2;2,42492198245431;2,25642740567026;2,59341655923835
20;78;2;2,45016713979836;2,27724130002484;2,62309297957187
19;79;2;2,47529114127747;2,29748062459612;2,65310165795883
18;80;2;2,50029398689167;2,31714542796829;2,68344254581504
17;81;2;2,52517567664093;2,33623810258382;2,71411325069803
16;82;2;2,54993621052526;2,35476300893373;2,7451094121168
15;83;2;2,57457558854466;2,3727260966017;2,77642508048763
14;84;2;2,59909381069914;2,39013454107215;2,80805308032612
13;85;2;2,62349087698868;2,40699641004651;2,83998534393086
12;86;2;2,6477667874133;2,42332036792323;2,87221320690337
11;87;2;2,67192154197299;2,43911542262567;2,90472766132031
10;88;2;2,69595514066774;2,45439071539605;2,93751956593944
9;89;2;2,71986758349757;2,46915535159028;2,97057981540486
8;90;2;2,74365887046247;2,48341826883811;3,00389947208683
7;91;2;2,76732900156244;2,49718813802589;3,037469865099
6;92;2;2,79087797679749;2,5104732922361;3,07128266135887
5;93;2;2,8143057961676;2,52328167886397;3,10532991347122
4;94;2;2,83761245967278;2,53562083047801;3,13960408886755
3;95;2;2,86079796731304;2,54749785048069;3,17409808414538
2;96;2;2,88386231908836;2,55891941017261;3,20880522800412
1;97;2;2,90680551499876;2,56989175437018;3,24371927562734
0;98;2;2,92962755504422;2,58042071323907;3,27883439684938
97;0;3;0,155532577634638;0,0591917234132953;0,251873431855981
96;1;3;0,188713206580286;0,0989510214887501;0,278475391671822
95;2;3;0,221793105804368;0,137971106448393;0,305615105160344
94;3;3;0,254772275306885;0,17618423748534;0,33336031312843
93;4;3;0,287650715087835;0,213520340424742;0,361781089750929
92;5;3;0,32042842514722;0,249913519329792;0,390943330964649
91;6;3;0,353105405485039;0,285311275105299;0,42089953586478
90;7;3;0,385681656101293;0,319685029255262;0,451678282947324
89;8;3;0,41815717699598;0,353039057317855;0,483275296674106
88;9;3;0,450531968169102;0,3854144292378;0,515649507100405
87;10;3;0,482806029620658;0,416885978031943;0,548726081209374
86;11;3;0,514979361350649;0,4475531595785;0,582405563122798
85;12;3;0,547051963359073;0,477528029493238;0,616575897224909
84;13;3;0,579023835645932;0,506923959159386;0,651123712132479
83;14;3;0,610894978211225;0,535847380858435;0,685942575564016
82;15;3;0,642665391054953;0,56439310333729;0,720937678772616
81;16;3;0,674335074177114;0,592642576866873;0,756027571487355
80;17;3;0,70590402757771;0,620664098812358;0,791143956343063
79;18;3;0,73737225125674;0,648514054085159;0,826230448428322
78;19;3;0,768739745214205;0,676238559399238;0,861240931029171
77;20;3;0,800006509450103;0,70387514183318;0,896137877067027
76;21;3;0,831172543964436;0,73145426925634;0,930890818672532
75;22;3;0,862237848757203;0,759000663791953;0,965475033722454
74;23;3;0,893202423828405;0,786534390154472;0,999870457502337
73;24;3;0,92406626917804;0,814071738727246;1,03406079962883
72;25;3;0,95482938480611;0,841625933231446;1,06803283638077
71;26;3;0,985491770712614;0,86920769380255;1,10177584762268
70;27;3;1,01605342689755;0,896825683309516;1,13528117048559
69;28;3;1,04651435336092;0,924486860459533;1,16854184626232
68;29;3;1,07687455010273;0,95219675888348;1,20155234132198
67;30;3;1,10713401712297;0,979959707516832;1,23430832672911
66;31;3;1,13729275442165;1,00777900433609;1,26680650450721
65;32;3;1,16735076199876;1,0356570528728;1,29904447112472
64;33;3;1,1973080398543;1,06359546883071;1,33102061087789
63;34;3;1,22716458798828;1,09159516248335;1,36273401349321
62;35;3;1,25692040640069;1,11965640124094;1,39418441156044
61;36;3;1,28657549509154;1,14777885576996;1,42537213441311
60;37;3;1,31612985406082;1,17596163226329;1,45629807585835
59;38;3;1,34558348330853;1,20420329284399;1,48696367377308
58;39;3;1,37493638283468;1,23250186560298;1,51737090006639
57;40;3;1,40418855263927;1,26085484539033;1,5475222598882
56;41;3;1,43333999272228;1,28925918618024;1,57742079926433
55;42;3;1,46239070308374;1,31771128559459;1,60707012057289
54;43;3;1,49134068372362;1,34620696198801;1,63647440545923
53;44;3;1,52018993464194;1,37474142436216;1,66563844492173
52;45;3;1,5489384558387;1,4033092352837;1,6945676763937
51;46;3;1,57758624731389;1,431904266931;1,72326822769678
50;47;3;1,60613330906751;1,46051965038884;1,75174696774618
49;48;3;1,63457964109957;1,4891477183574;1,78001156384174
48;49;3;1,66292524341006;1,51777994154787;1,80807054527225
47;50;3;1,69117011599899;1,54640685921594;1,83593337278203
46;51;3;1,71931425886635;1,57501800455017;1,86361051318252
45;52;3;1,74735767201214;1,60360182600201;1,89111351802227
44;53;3;1,77530035543637;1,63214560613635;1,91845510473639
43;54;3;1,80314230913903;1,66063538021224;1,94564923806583
42;55;3;1,83088353312013;1,68905585748468;1,97271120875558
41;56;3;1,85852402737966;1,71739034915206;1,99965770560726
40;57;3;1,88606379191763;1,74562070794228;2,02650687589297
39;58;3;1,91350282673403;1,77372728549026;2,05327836797779
38;59;3;1,94084113182886;1,80168891482619;2,07999334883153
37;60;3;1,96807870720213;1,82948292633243;2,10667448807183
36;61;3;1,99521555285383;1,85708520624523;2,13334589946244
35;62;3;2,02225166878397;1,88447030692248;2,16003303064546
34;63;3;2,04918705499254;1,91161161737771;2,18676249260737
33;64;3;2,07602171147955;1,93848160069373;2,21356182226537
32;65;3;2,10275563824499;1,96505210163957;2,2404591748504
31;66;3;2,12938883528886;1,99129472303297;2,26748294754475
30;67;3;2,15592130261117;2,0171812632789;2,29466134194344
29;68;3;2,18235304021191;2,04268420056396;2,32202187985987
28;69;3;2,20868404809109;2,06777720223884;2,34959089394333
27;70;3;2,2349143262487;2,09243563209336;2,37739302040404
26;71;3;2,26104387468475;2,11663702471919;2,4054507246503
25;72;3;2,28707269339922;2,14036149596039;2,43378389083806
24;73;3;2,31300078239214;2,16359206206259;2,46240950272169
23;74;3;2,33882814166349;2,18631484732521;2,49134143600177
22;75;3;2,36455477121327;2,20851916986811;2,52059037255843
21;76;3;2,39018067104148;2,230197506024;2,55016383605897
20;77;3;2,41570584114814;2,25134534414807;2,5800663381482
19;78;3;2,44113028153322;2,27196094680367;2,61029961626277
18;79;3;2,46645399219674;2,29204504538669;2,64086293900679
17;80;3;2,49167697313869;2,31160049302051;2,67175345325687
16;81;3;2,51679922435908;2,33063190034191;2,70296654837625
15;82;3;2,5418207458579;2,34914527537748;2,73449621633833
14;83;3;2,56674153763516;2,36714768402101;2,76633539124931
13;84;3;2,59156159969085;2,38464694254937;2,79847625683233
12;85;3;2,61628093202497;2,40165134884478;2,83091051520517
11;86;3;2,64089953463753;2,41816945495877;2,86362961431629
10;87;3;2,66541740752853;2,43420988055473;2,89662493450233
9;88;3;2,68983455069795;2,44978116461192;2,92988793678399
8;89;3;2,71415096414582;2,46489165146131;2,96341027683032
7;90;3;2,73836664787211;2,47954940658584;2,99718388915838
6;91;3;2,76248160187684;2,49376215748107;3,03120104627262
5;92;3;2,78649582616001;2,50753725507191;3,06545439724811
4;93;3;2,81040932072161;2,52088165158479;3,09993698985842
3;94;3;2,83422208556164;2,53380189127976;3,13464227984351
2;95;3;2,85793412068011;2,54630411098248;3,16956413037773
1;96;3;2,88154542607701;2,55839404787498;3,20469680427903
0;97;3;2,90505600175234;2,5700770524793;3,24003495102539
96;0;4;0,19310487153152;0,10265530699738;0,28355443606566
95;1;4;0,22491239662259;0,14064311409924;0,30918167914594
94;2;4;0,256639618135457;0,177939055878108;0,335340180392806
93;3;4;0,288286536070122;0,214479082920878;0,362093989219365
92;4;4;0,319853150426584;0,250197501482334;0,389508799370834
91;5;4;0,351339461204844;0,285033393751788;0,417645528657899
90;6;4;0,382745468404901;0,318939516569174;0,446551420240628
89;7;4;0,414071172026756;0,35189220666383;0,476250137389682
88;8;4;0,445316572070409;0,383899452523534;0,506733691617284
87;9;4;0,476481668535859;0,415003973782672;0,537959363289046
86;10;4;0,507566461423107;0,445279677148335;0,569853245697878
85;11;4;0,538570950732152;0,474822582040916;0,602319319423389
84;12;4;0,569495136462995;0,503739391549423;0,635250881376567
83;13;4;0,600339018615636;0,532137056742976;0,668540980488295
82;14;4;0,631102597190074;0,560115325734865;0,702089868645283
81;15;4;0,66178587218631;0,587762643783391;0,735809100589229
80;16;4;0,692388843604343;0,615154749919649;0,769622937289038
79;17;4;0,722911511444174;0,642355010999653;0,803468011888695
78;18;4;0,753353875705803;0,669415660104748;0,837292091306858
77;19;4;0,783715936389229;0,696379370058582;0,871052502719876
76;20;4;0,813997693494453;0,723280834230932;0,904714552757973
75;21;4;0,844199147021474;0,750148196044045;0,938250097998903
74;22;4;0,874320296970293;0,777004269980296;0,971636323960289
73;23;4;0,90436114334091;0,803867550308686;1,00485473637313
72;24;4;0,934321686133324;0,83075302796744;1,03789034429921
71;25;4;0,964201925347535;0,857672844279649;1,07073100641542
70;26;4;0,994001860983545;0,884636810522005;1,10336691144508
69;27;4;1,02372149304135;0,911652819318951;1,13579016676375
68;28;4;1,05336082152096;0,938727169717753;1,16799447332416
67;29;4;1,08291984642236;0,965864823707814;1,1999748691369
66;30;4;1,11239856774556;0,993069608326628;1,23172752716449
65;31;4;1,14179698549056;1,02034437447151;1,2632495965096
64;32;4;1,17111509965735;1,04769112109198;1,29453907822272
63;33;4;1,20035291024594;1,07511109149774;1,32559472899414
62;34;4;1,22951041725633;1,10260484699301;1,35641598751966
61;35;4;1,25858762068852;1,13017232185675;1,38700291952029
60;36;4;1,28758452054251;1,15781286275828;1,41735617832674
59;37;4;1,31650111681829;1,18552525497147;1,44747697866511
58;38;4;1,34533740951587;1,21330773718234;1,4773670818494
57;39;4;1,37409339863525;1,24115800623877;1,50702879103173
56;40;4;1,40276908417642;1,26907321284187;1,53646495551097
55;41;4;1,4313644661394;1,29704994890483;1,56567898337396
54;42;4;1,45987954452417;1,32508422709511;1,59467486195322
53;43;4;1,48831431933074;1,35317145291904;1,62345718574243
52;44;4;1,5166687905591;1,38130638959975;1,65203119151845
51;45;4;1,54494295820927;1,40948311593919;1,68040280047934
50;46;4;1,57313682228123;1,43769497734394;1,70857866721852
49;47;4;1,60125038277499;1,46593453023914;1,73656623531083
48;48;4;1,62928363969054;1,49419348020344;1,76437379917765
47;49;4;1,6572365930279;1,52246261434244;1,79201057171335
46;50;4;1,68510924278705;1,55073172869409;1,81948675688
45;51;4;1,712901588968;1,57898955184305;1,84681362609294
44;52;4;1,74061363157074;1,6072236664307;1,87400359671079
43;53;4;1,76824537059529;1,63542043089827;1,90107031029231
42;54;4;1,79579680604163;1,66356490460255;1,92802870748071
41;55;4;1,82326793790977;1,69164078039486;1,95489509542468
40;56;4;1,85065876619971;1,71963032983132;1,98168720256809
39;57;4;1,87796929091144;1,74751436733401;2,00842421448888
38;58;4;1,90519951204497;1,77527224075205;2,03512678333789
37;59;4;1,9323494296003;1,80288185673151;2,0618170024691
36;60;4;1,95941904357743;1,83031974988408;2,08851833727079
35;61;4;1,98640835397636;1,85756120468442;2,1152555032683
34;62;4;2,01331736079708;1,88458043802468;2,14205428356948
33;63;4;2,0401460640396;1,91135084812646;2,16894127995274
32;64;4;2,06689446370392;1,93784533185093;2,19594359555691
31;65;4;2,09356255979003;1,96403666733288;2,22308845224718
30;66;4;2,12015035229795;1,98989795254559;2,25040275205031
